id,study_id,authors,first_author,title,short_title,journal,year,doi,source,search_date
241,Aryana et al. (2023),"Aryana IGNW, Pramana IGNBA, Prayudi IBD, Dwipayana AAK, Kristian AW",Aryana ,Peroneous Longus Tendon Versus Hamstring Tendon Autograft On Anterior Cruciate Ligament Reconstruction: A Meta-Analysis and Systematic Review,peroneouslongustendonversushamstringtend,Orthopaedic Journal of Sports Medicine,2023,10.1177/2325967121S00889,Embase,2025-10-15
254,Helal et al. (2022),"Helal A, Marie A, El-Forse E-S",Helal ,The â€œFigure of Fourâ€ Reconstruction of the Medial Collateral Ligaments in the Setting of Anteromedial Rotatory Knee Instability Using a Single Autograft,theâ€œfigureoffourâ€reconstructionofthe,Arthroscopy Techniques,2022,10.1016/j.eats.2022.03.003,Embase,2025-10-15
255,Xie et al. (2022),"Xie D, Murray J, Lartey R, Gaj S, Li M, Kim J, Eck B, Winalski C, Altahawi F, Jones M, Huston L, Harkins K, Merrin L, Knopp M, Kaeding C, Spindler K, Li X",Xie ,ACL Reconstructed Knees Had Significantly Higher MR T1Ï and T2 Values in Cartilage but not in Meniscus Compared to Contralateral Knees at 10 Years after ACL Reconstruction,aclreconstructedkneeshadsignificantlyhig,Orthopaedic Journal of Sports Medicine,2022,10.1177/2325967121S00565,Embase,2025-10-15
257,Gunadham & Woratanarat (2022),"Gunadham U, Woratanarat P",Gunadham ,A retrospective cohort study of anterior half peroneus longus tendon vs hamstring tendon for anterior cruciate ligament reconstruction: A minimum 3-years follow-up,aretrospectivecohortstudyofanteriorhalfp,"Journal of Orthopaedics, Trauma and Rehabilitation",2022,10.1177/22104917221085722,Embase,2025-10-15
260,Girelli et al. (2022),"Girelli F, Asioli S, Galassi R, Tirotta D, Bellini C, Bernardi S, Gardelli L, Petrini L, Fabbri E, Muratori P",Girelli ,CORRELATIONS between PATHOLOGIC SUBSETS and PET METABOLIC ACTIVITY in A MONOCENTRIC COHORT of 46 PATIENTS with BIOPSY PROVEN TEMPORAL ARTERITIS. AN OBSERVATIONAL RETROSPECTIVE ANALYSIS,correlationsbetweenpathologicsubsetsandp,Annals of the Rheumatic Diseases,2022,10.1136/annrheumdis-2022-eular.3247,Embase,2025-10-15
273,He et al. (2021),"He J, Tang Q, Ernst S, Linde MA, Smolinski P, Wu S, Fu F",He ,Peroneus longus tendon autograft has functional outcomes comparable to hamstring tendon autograft for anterior cruciate ligament reconstruction: a systematic review and meta-analysis,peroneuslongustendonautografthasfunction,"Knee surgery, sports traumatology, arthroscopy : official journal of the ESSKA",2021,10.1007/s00167-020-06279-9,Embase,2025-10-15
277,Marín et al. (2021),"Marín Fermín T, Hovsepian JM, Symeonidis PD, Terzidis I, Papakostas ET",Marín ,Insufficient evidence to support peroneus longus tendon over other autografts for primary anterior cruciate ligament reconstruction: A systematic review,insufficientevidencetosupportperoneuslon,Journal of ISAKOS,2021,10.1136/jisakos-2020-000501,Embase,2025-10-15
278,Sammaritano et al. (2021),"Sammaritano L, Fischer-Betz R, Bonfá E",Sammaritano ,Reproductive health in SLE,reproductivehealthinsle,Lupus Science and Medicine,2021,10.1136/lupus-2021-la.22,Embase,2025-10-15
285,Sahu et al. (2021),"Sahu MM, Pragassame AS, Mohanty P, Sahoo PK",Sahu ,Evaluation of donor ankle function after harvesting Peroneus Longus Tendon Graft for Anterior Cruciate Ligament Reconstruction-A prospective cohort study,evaluationofdonoranklefunctionafterharve,Journal of Clinical and Diagnostic Research,2021,10.7860/JCDR/2021/49882.15383,Embase,2025-10-15
298,Hayu et al. (2020),"Hayu Kusumastutia A, Rukmoyo T, Spine S, Rhatomy S, Sakti YM",Hayu ,Anterior cruciatel ligament reconstruction with peroneus longus tendon autograft: Functionaloutcome and donor site morbidity,anteriorcruciatelligamentreconstructionw,Orthopaedic Journal of Sports Medicine,2020,10.1177/2325967120S00084,Embase,2025-10-15
299,Wicaksono et al. (2020),"Wicaksono FH, Rhatomy S, Budipharama NC",Wicaksono ,Ankle eversion and first ray plantar flexion muscle strength after peroneus longus tendon harvest for anterior cruciate ligament reconstruction,ankleeversionandfirstrayplantarflexionmu,Orthopaedic Journal of Sports Medicine,2020,10.1177/2325967120S00071,Embase,2025-10-15
303,Shi et al. (2020),"Shi W, Guo Z, Deng H, Shen Y, Shi L, Wu S, Huang Z",Shi ,Systematic evaluation of anterior cruciate ligament reconstruction with peroneus longus tendon and hamstring tendon,systematicevaluationofanteriorcruciateli,Chinese Journal of Tissue Engineering Research,2020,10.3969/j.issn.2095-4344.1964,Embase,2025-10-15
317,Aronson et al. (2018),"Aronson CA, Papari M, Pelock A, Walsh JJ, Hamilton J",Aronson ,Septic transfusion reaction to apheresis platelets with negative point of issue testing,septictransfusionreactiontoapheresisplat,Transfusion,2018,10.1111/trf.14903,Embase,2025-10-15
322,Lord et al. (2017),"Lord BR, Colagco H, Gupta CM, Wilson AJ, Amis AA",Lord ,Graft compression in ACL reconstruction,graftcompressioninaclreconstruction,Knee,2017,10.1016/j.knee.2017.08.029,Embase,2025-10-15
326,Aronson et al. (2017),"Aronson CA, Halperin E, Breining S, Papari M",Aronson ,Auditing massive transfusion protocol,auditingmassivetransfusionprotocol,Transfusion,2017,10.1111/trf.14286,Embase,2025-10-15
327,Lei et al. (2017),"Lei Z, Xin Z, Ji Q, Tai-yuan G, Li-jun X, Guo-you W, Shi-jie F, Yi-kai L",Lei ,Anterior cruciate ligament reconstruction with autologous ipsilateral 1/2 peroneus longus tendon,anteriorcruciateligamentreconstructionwi,Chinese Journal of Tissue Engineering Research,2017,10.3969/j.issn.2095-4344.2017.24.008,Embase,2025-10-15
331,Vap et al. (2017),"Vap AR, Schon JM, Moatshe G, Cruz R, Brady A, Turnbull TL, LaPrade RF",Vap ,Internal and external rotation stabilizers of the knee with intact cruciate and collateral ligaments: A biomechanical study,internalandexternalrotationstabilizersof,Orthopaedic Journal of Sports Medicine,2017,10.1177/2325967117S00129,Embase,2025-10-15
333,Ertoǧrul et al. (2017),"Ertoǧrul R, Basri Sezer H, Armaǧan R, Kanar M, Eren OT",Ertoǧrul ,Comparison of clinical outcomes after anterior cruciate ligament reconstruction with autogenous hamstring tendons and peroneus longus allograft,comparisonofclinicaloutcomesafteranterio,Orthopaedic Journal of Sports Medicine,2017,10.1177/2325967117S00042,Embase,2025-10-15
338,Kraeutler et al. (2016),"Kraeutler M, Kim S, Brown C, Houck D, Domby B, Reynolds K, Mccarty E",Kraeutler ,A matched-pair comparison of patient reported outcomes following primary ACL reconstruction with hamstring autograft vs hybrid graft,amatched-paircomparisonofpatientreported,Arthroscopy - Journal of Arthroscopic and Related Surgery,2016,10.1016/j.arthro.2016.03.044,Embase,2025-10-15
341,Lord et al. (2016),"Lord B, Yasen S, Amis A, Wilson A",Lord ,Biomechanical evaluation of human allograft compression in anterior cruciate ligament reconstruction,biomechanicalevaluationofhumanallograftc,Orthopaedic Journal of Sports Medicine,2016,10.1177/2325967116S00023,Embase,2025-10-15
349,Bashlakova et al. (2015),"Bashlakova NA, Tyabut TD, Buglova AE, Kundzer EV",Bashlakova ,The coagulation state in female patients with rheumatoid arthritis and early atherosclerosis,thecoagulationstateinfemalepatientswithr,Annals of the Rheumatic Diseases,2015,10.1136/annrheumdis-2015-eular.4466,Embase,2025-10-15
350,RJ et al. (2015),"RJ Ames P, Merashli M, Ciampa A, Iannaccone L, Brancaccio V",RJ ,Dilute russel venom time ration independently predicts mortality in primary antiphospholipid syndrome,diluterusselvenomtimerationindependently,Annals of the Rheumatic Diseases,2015,10.1136/annrheumdis-2015-eular.5725,Embase,2025-10-15
352,Witt et al. (2014),"Witt K, Augustyniok Z, Stasiaczek G, Galuszka W, Kozlowski R",Witt ,Comparison of quality control parameters of plasma obtained with TACSI CRC kit and quadruple bags with in-line filter,comparisonofqualitycontrolparametersofpl,Vox Sanguinis,2014,10.1111/vox.12155,Embase,2025-10-15
359,Trulsson et al. (2013),"Trulsson A, Hansson G-A˚, Gummesson C, Miller M, Garwicz M",Trulsson ,Relationships between muscular activation patterns and postural orientation in patients with anterior cruciate ligament injury,relationshipsbetweenmuscularactivationpa,Gait and Posture,2013,10.1016/j.gaitpost.2013.07.201,Embase,2025-10-15
362,Zhao  (2011),Zhao J,Zhao ,Simultaneous bi-cruciate and bi-collateral ligament reconstruction with autograft in knee dislocation,simultaneousbi-cruciateandbi-collaterall,Arthroscopy - Journal of Arthroscopic and Related Surgery,2011,10.1016/j.arthro.2011.08.203,Embase,2025-10-15
363,Campos et al. (2011),"Campos MM, Marques MJ, Fernandes A, Morais S, Santos G, Araújo T, Cordeiro A",Campos ,Platelet dysfunction and borderline thrombocytopenia- Two case reports,plateletdysfunctionandborderlinethromboc,Vox Sanguinis,2011,10.1111/j.1423-0410.2011.01498-2.x,Embase,2025-10-15
368,Lehmann et al. (2010),"Lehmann C, Rummler S, Kummer C, Barz D",Lehmann ,Pathogen inactivation of single donor plasma,pathogeninactivationofsingledonorplasma,Vox Sanguinis,2010,10.1111/j.1423-0410.2010.01343-2.x,Embase,2025-10-15
208,Suna et al. (2024),"Suna R, Battu VR, Varigonda S, Giduthuri RK, Lakumalla S, Duttaluri R",Suna ,ACL Reconstruction with Quadrupled Hamstring Tendon Graft-A Prospective Outcome Study,aclreconstructionwithquadrupledhamstring,International Journal of Pharmaceutical and Clinical Research,2024,,Embase,2025-10-15
212,Sathish et al. (2024),"Sathish Babu DG, Basavarajanna S, Vanamali BS, Rashaad Rahman KK",Sathish ,A Prospective Study on Functional Outcome at Donor Site Following Peroneus Longus Graft Harvest for Knee Ligament Reconstruction in a Tertiary Care Hospital in South India,aprospectivestudyonfunctionaloutcomeatdo,International Journal of Pharmaceutical and Clinical Research,2024,,Embase,2025-10-15
229,Kumar et al. (2023),"Kumar D, Kunder R, Verma PK, Lakhtakia PK",Kumar ,Autologous Peroneus Longus Versus Hamstring Tendon for Anterior Cruciate Ligament Reconstruction in Knee,autologousperoneuslongusversushamstringt,International Journal of Life Sciences Biotechnology and Pharma Research,2023,,Embase,2025-10-15
234,Chaudhari & Desai (2023),"Chaudhari K, Desai N",Chaudhari ,A study of use of Peroneus Longus as graft in primary ACL reconstruction as an alternative in non-athletic patients,astudyofuseofperoneuslongusasgraftinprim,International Journal of Life Sciences Biotechnology and Pharma Research,2023,,Embase,2025-10-15
339,Li et al. (2016),"Li AK, Amano K, Tanaka MS, Souza R, Li X, Ma C",Li ,Severity of ACL injury affects functional performance 2 years after surgery,severityofaclinjuryaffectsfunctionalperf,Osteoarthritis and Cartilage,2016,,Embase,2025-10-15
353,Cvetkovic et al. (2014),"Cvetkovic Z, Kulic A, Cvetkovic B, Libek V",Cvetkovic ,Haemorrhagic syndrome due to primary hyperfibrinolysis as the first clinical sign of prostate cancer,haemorrhagicsyndromeduetoprimaryhyperfib,Haematologica,2014,,Embase,2025-10-15
355,Eckstein et al. (2014),"Eckstein F, Wirth W, Lohmander S, Hudelmaier M, Frobell R",Eckstein ,Subregional but not total plate cartilage change differ between early and late follow-up after anterior cruciate ligament rupture,subregionalbutnottotalplatecartilagechan,Osteoarthritis and Cartilage,2014,,Embase,2025-10-15
365,Kanonidou et al. (2011),"Kanonidou C, Lazaridou D, Arampatzi S, Nikolaidou A, Pape M, Karamouzis M, Diza E",Kanonidou ,Evaluation of the effect of subclinical hypothyroidism on blood coagulation parameters,evaluationoftheeffectofsubclinicalhypoth,Haematologica,2011,,Embase,2025-10-15
366,Arampatzi et al. (2011),"Arampatzi S, Kanonidou C, Nicolaidou A, Lazaridou D, Diza E",Arampatzi ,"Evaluation of immature platelet fraction, mean platelet volume and endothelial damage in patients with coronary artery disease","evaluationofimmatureplateletfraction,mea",Haematologica,2011,,Embase,2025-10-15
162,,,,Peroneus Longus Tendon Provides Thicker Longer Graft and Better Functional Outcomes as Compared to Semitendinosus Tendon at Minimum 18 Months Follow up: Assessment Done Using Modified All Inside ACL Reconstruction Technique,peroneuslongustendonprovidesthickerlonge,Journal of ISAKOS,2025,10.1016/j.jisako.2025.100495,Embase,2025-10-15
176,,,,Anthropometric Predictability of Full-Thickness Peroneus Longus and Semitendinosus Autograft Size: A Comparative Analysis,anthropometricpredictabilityoffull-thick,clinicaltrials.gov,2025,,Embase,2025-10-15
202,,,,Effect of ACL Reconstruction Using Peroneus Longus Versus Hamstring Autografts on Biomechanical Properties of Ankle Joint Complex,effectofaclreconstructionusingperoneuslo,clinicaltrials.gov,2024,,Embase,2025-10-15
220,,,,Evaluation of the Results of Two Different Methods in Management of Antero-lateral Instability of the Knee,evaluationoftheresultsoftwodifferentmeth,clinicaltrials.gov,2024,,Embase,2025-10-15
228,,,,Role of Sensory Deficits and the Effect of Sensory Stimulation on Sensorimotor Control and Neuromuscular Performance in Athletes With Chronic Ankle Instability,roleofsensorydeficitsandtheeffectofsenso,clinicaltrials.gov,2023,,Embase,2025-10-15
232,,,,"Peroneus Longus Autograft Use in Knee, Shoulder, Elbow Ligaments Reconstruction Surgery : Effect On Ankle And Foot Function","peroneuslongusautograftuseinknee,shoulde",clinicaltrials.gov,2023,,Embase,2025-10-15
249,,,,All-Inside Single-Bundle for ACL Reconstruction With Full Thickness of the Peroneus Longus Tendon Compared to the Six-strand-hamstring Autograft,all-insidesingle-bundleforaclreconstruct,clinicaltrials.gov,2022,,Embase,2025-10-15
263,,,,Comparative Evaluation of Functional Results and Survival Rate of Peroneus Longus Tendon - PLT and Hamstring Tendon - HT Used for Reconstruction of the Anterior Cruciate Ligament.,comparativeevaluationoffunctionalresults,clinicaltrials.gov,2022,,Embase,2025-10-15
296,,,,Comparison of the Functional Outcome of Site Peroneus Longus Graft Donors With and Without Distal Stump Suturing of Peroneus Tendon Brevis on ACL Reconstruction Case .,comparisonofthefunctionaloutcomeofsitepe,clinicaltrials.gov,2020,,Embase,2025-10-15
324,,,,STUDY OF THE ADAMTS-13 LEVEL AS PREDICTIVE BIOMARKER FOR DEVELOPMENT OF PORTAL VEIN THROMBOSIS IN LIVER CIRRHOSIS,studyoftheadamts-13levelaspredictivebiom,clinicaltrials.gov,2017,,Embase,2025-10-15
334,,,,13th TUSYAD Congress Abstracts,13thtusyadcongressabstracts,Orthopaedic Journal of Sports Medicine,2017,,Embase,2025-10-15
