Key,Item Type,Publication Year,Author,Title,Publication Title,ISBN,ISSN,DOI,Url,Abstract Note,Date,Date Added,Date Modified,Access Date,Pages,Num Pages,Issue,Volume,Number Of Volumes,Journal Abbreviation,Short Title,Series,Series Number,Series Text,Series Title,Publisher,Place,Language,Rights,Type,Archive,Archive Location,Library Catalog,Call Number,Extra,Notes,File Attachments,Link Attachments,Manual Tags,Automatic Tags,Editor,Series Editor,Translator,Contributor,Attorney Agent,Book Author,Cast Member,Commenter,Composer,Cosponsor,Counsel,Interviewer,Producer,Recipient,Reviewed Author,Scriptwriter,Words By,Guest,Number,Edition,Running Time,Scale,Medium,Artwork Size,Filing Date,Application Number,Assignee,Issuing Authority,Country,Meeting Name,Conference Name,Court,References,Reporter,Legal Status,Priority Numbers,Programming Language,Version,System,Code,Code Number,Section,Session,Committee,History,Legislative Body
5LD2HXTC,journalArticle,2025,"Hinz, N.; Müller, M.M.; Eggeling, L.; Drenck, T.; Breer, S.; Kowald, B.; Frosch, K.-H.; Akoto, R.",MCL augmentation using a peroneus longus split tendon autograft satisfactorily restores knee stability with no impairment in foot function and with a low failure rate for concurrent ACL reconstruction,"Knee surgery, sports traumatology, arthroscopy : official journal of the ESSKA",,1433-7347,10.1002/ksa.12522,https://www.embase.com/search/results?subaction=viewrecord&id=L645668369&from=export,"PURPOSE: Addressing grade 2 and 3 medial-sided instabilities during anterior cruciate ligament (ACL) reconstruction is crucial to reduce the risk of ACL graft failure. This study introduced a minimally invasive, medial collateral ligament (MCL) augmentation technique using a peroneus longus split tendon autograft, which was fixed to the femoral deep MCL insertion and tibial superficial MCL insertion. METHODS: This prospective, longitudinal, single-centre case series included patients who underwent MCL augmentation concurrent with primary or revision ACL reconstruction due to anteromedial instability. Preoperatively and at 1-year follow-up, clinical examinations, such as rolimeter test of anterior tibial translation and medial instability, knee (International Knee Documentation Committee subjective knee form [IKDC], Lsyholm, Knee Injury and Osteoarthritis Outcome Score [KOOS]) and foot function scores (American Orthopaedic Foot and Ankle Society score [AOFAS]) and complications, were analyzed. RESULTS: Thirty-one patients with a mean follow-up of 13.5 ± 2.6 months and a mean age of 27.8 ± 9.6 years were included. The side-to-side difference for anterior tibial translation significantly improved from preoperative to 1-year follow-up with an ACL reconstruction failure rate of 6.5%. No patient retained a grade 2 or 3 medial instability on valgus stress testing with 30° flexion. Significant improvements from preoperative to 1-year postoperative follow-up were observed in knee function scores: IKDC (48.9 ± 26.9- 71.3 ± 11.5, p < 0.001) and Lysholm (59.9 ± 28.5-80.5 ± 11.2, p = 0.002) as well as KOOS pain, ADL, sport and QoL, each reaching the respective minimal clinically important difference values. The foot function score AOFAS showed no significant impairment (100 ± 0-99.3 ± 2.5, p = 0.250). Complications included cyclops lesions of ACL reconstruction in three patients. CONCLUSION: At 1-year follow-up, MCL augmentation using a peroneus longus split tendon autograft for patients simultaneously undergoing ACL reconstruction satisfactorily restores knee stability, has a low ACL reconstruction failure rate and does not significantly impair foot function. LEVEL OF EVIDENCE: Level IV therapeutic study; case series.",2025,10/18/2025 11:41,10/18/2025 11:41,,2122-2135,,6,33,,Knee Surg Sports Traumatol Arthrosc,,,,,,,,English,,,Medline,,,,,,,http://dx.doi.org/10.1002/ksa.12522,,adolescent; adult; anterior cruciate ligament injury; anterior cruciate ligament reconstruction; autograft; autotransplantation; female; foot; human; joint instability; knee medial collateral ligament; longitudinal study; male; procedures; prospective study; surgery; tendon; transplantation; young adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KA7PMGNK,journalArticle,2025,"Jorge, P.B.; Toledo, M.B.; Malpaga, J.M.D.; Helito, C.P.; Canuto, S.M.D.G.; Padua, V.B.C.D.; Oliveira, D.E.D.",Anterior Cruciate Ligament Reconstruction and Double Extra-Articular Reinforcement,Arthroscopy Techniques,,2212-6287,10.1016/j.eats.2025.103456,https://www.embase.com/search/results?subaction=viewrecord&id=L2037330103&from=export,"This study describes a technique for double extra-articular reinforcement associated with anterior cruciate ligament (ACL) reconstruction for patients with both internal and external rotational instability, using reinforcements from the hamstrings and the anterior half of the peroneus longus muscle. The technique involves using 2 reinforcements: one for anterolateral stabilization and the other for anteromedial stabilization. The procedure follows a detailed algorithm for diagnosing rotational instability through physical examination under anesthesia. This approach offers a solution for complex ACL injuries involving bidirectional rotational instability, aiming to optimize knee stability and reduce failure rates in ACL reconstruction.",2025,10/18/2025 11:41,10/18/2025 11:41,,,,5,14,,Arthroscopy Tech.,,,,,,,,English,,,Embase,,,,,,,http://dx.doi.org/10.1016/j.eats.2025.103456,,ACUFEX PINPOINT; anterior cruciate ligament; anterior cruciate ligament injury; anterior cruciate ligament reconstruction; artery clamp; article; articular surface; BIOSURE; double extra articular reinforcement; drill guide; graft harvesting; guiding device; human; interference screw; knee instability; operating table; patient positioning; peroneus longus muscle; physical examination; supine position; surgical technique; tourniquet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4K6PS37N,journalArticle,2025,,Peroneus Longus Tendon Provides Thicker Longer Graft and Better Functional Outcomes as Compared to Semitendinosus Tendon at Minimum 18 Months Follow up: Assessment Done Using Modified All Inside ACL Reconstruction Technique,Journal of ISAKOS,,2059-7762,10.1016/j.jisako.2025.100495,https://www.embase.com/search/results?subaction=viewrecord&id=L2038608182&from=export,"Abstract ID# 26070 All Authors: Nitesh Gahlot MBBS, MS Ortho, DNB Ortho, FACS, MNAMS INDIA Disclosure information for authors is available at https://isakos.com/2025/Papers. Summary: PL also provides longer harvested tendon length, thicker graft diameter, a longer graft and better functional outcomes after preparation for AI-ACLR, as compared to ST. Data: Introduction: The AI-ACLR has been studied by many authors using various graft options e.g. STG, ST, allograft, synthetic graft etc. Peroneus longus has not been assessed till now in AI-ACLR. We designed this study to assess the feasibility of PL tendon in AI- ACLR, compare various intraoperative and postoperative parameters with AI-ACLR done using ST graft. We have also described our modified technique of graft preparation which is more reproducible and does not require to adjust the tibial tunnel drilling depth. Material and methods: The study was conducted from January 2021 to December 2022. It was a prospective case control study with patients followed up for minimum 18 months. Patients having clinically and MRI proven ACL tears, aged between 18 to 50 years were included in the study. Patients having multiligament injuries, any fracture, meniscal injuries, pre-existing osteoarthritis of knee or BMI 30 kg/m2 were excluded from study. 57 patients were enrolled for the study. Patients were non-randomly divided into two groups according to the graft source. Group 1: operated with peroneus longus (PL) tendon graft; Group 2: operated using the semitendinosus (ST) tendon graft. All patients underwent AI-ACLR using our modified technique. 46 patients completed the followup and were included in final analysis (Group 1, n= 35; Group 2, n= 11). Results: Mean Age was 28 (17 - 36) years. Preoperative clinical examination was done in all the patients. Lachmann test was positive grade 2 in 10 (21.7%) patients and grade 3 in 36 (78.3%) patients. Anterior drawer was positive grade 2 in 14 (30.4%) patients and grade 3 in 32 (69.6%) patients. Pivot shift was grade 2 positive in 15 (32.6 %) patients and grade 3 in 31 (67.4 %) patients. The average time since injury till the surgery was 9.26 15.83 months (range 1–70 months). The mean graft length was 69.37 1.91 mm (65-75 mm). Mean surgical time was 60.3 8.75 minutes (range 47 – 75 minutes). Average followup duration was 24 4.8 months (range 18-29). The harvested tendon length was significantly longer in Group 1 (31.51 ± 2.41mm vs 29.0 ± 2.49mm) (P=0.005). Group 1 also had significantly thicker graft diameter (P=0.021) (8.87±1.16mm vs 8.09 ± 0.30mm), better followup KOOS score (P<0.001; 68.86 ± 6.1 vs 60.09 ± 5.65), Lysholm score (P=0.038; 69.46 ± 4.62 vs 65.73 ± 6.25) and IKDC score (P=0.045; 59.26 ± 3.81 vs 56.18 ± 5.65). The followup VAS score was better in Group 2 (1.34 ± 0.54 vs 1.36 ± 0.51) but the difference was not statistically significant (P=0.910). The mean surgical time was slightly less in Group 1 (59.89 ± 9.32min vs 61.64 ± 6.82min) but the difference was not statistically significant (P=0.506). Conclusion: Our modified technique of AI-ACLR using PL autograft provides significantly better functional scores with no loosening of graft and with no major complications, at minimum 18 months followup as compared to ST autograft. Use of PL also provides longer harvested tendon length, thicker graft diameter, a longer graft after preparation for AI-ACLR.",2025,10/18/2025 11:41,10/18/2025 11:41,,,,,12,,J. ISAKOS,,,,,,,,English,,,Embase,,,,,,,http://dx.doi.org/10.1016/j.jisako.2025.100495,,adult; aged; anterior cruciate ligament reconstruction; autograft; case control study; clinical examination; complication; conference abstract; controlled study; female; fluorescence activated cell sorter; fluorescence activated cell sorting; follow up; human; Knee Injury and Osteoarthritis Outcome Score; knee osteoarthritis; Lysholm score; male; MRI scanner; nuclear magnetic resonance imaging; operation duration; semitendinous muscle; surgery; tendon; tendon graft; visual analog scale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7IYGJJDB,journalArticle,2025,"Rehncy, J.S.; Bakshi, A.S.; Mangoch, R.; Sahni, G.; Mehta, H.; Seth, A.; Kumar, H.; Kumar, A.",A PROSPECTIVE STUDY OF ARTHROSCOPIC PRIMARY ACL RECONSTRUCTION WITH IPSILATERAL PERONEUS LONGUS TENDON GRAFT,International Journal of Current Pharmaceutical Research,,0975-7066,10.22159/ijcpr.2025v17i3.55049,https://www.embase.com/search/results?subaction=viewrecord&id=L2038791274&from=export,"Objective: To evaluate the functional viability of PLT for ACL reconstruction while assessing potential impacts on ankle function from the donor site. Methods: It was a prospective study which included 40 patients with ACL tears who presented to the outpatient department (OPD) and emergency department of Government Medical College, Patiala. All participants underwent ACL reconstruction surgery utilizing a peroneus longus tendon (PLT) autograft via an arthroscopic single-bundle technique. Functional evaluation was done by International Knee Documentation Committee (IKDC) score. Results: The study involved 40 patients with ACL tears, predominantly young males (mean age 27.85±7.65 y), with 82.50% affected on the right side. The majority of injuries were due to roadside accidents (42.50%) and sports (37.50%). Significant differences in knee flexion were observed between affected (121.27±3.93°) and unaffected sides (124.92±3.51°, p<0.0001). Pre-operative VAS scores reflecting severe pain (7.02±0.92) decreased substantially post-operation to 1.90±0.90 (p<0.00001). Functional outcomes showed significant improvement over time, with no significant difference in ankle eversion between the sides (p = 0.34). Conclusion: The PLT emerges as a promising autograft option for ACL reconstruction, particularly in multi-ligament injuries and revision cases, delivering excellent clinical outcomes comparable to traditional grafts. The PLT graft effectively restores knee stability while preserving range of motion along with muscle strength in the ipsilateral ankle, highlighting its viability as a suitable alternative with minimal complications and donor site morbidity.",2025,10/18/2025 11:41,10/18/2025 11:41,,33-36,,3,17,,Intern. J. Curr. Pharm. Res.,,,,,,,,English,,,Embase,,,,,,,http://dx.doi.org/10.22159/ijcpr.2025v17i3.55049,,accidental injury; adult; American Orthopedic Foot and Ankle Society score; ankle; anterior cruciate ligament reconstruction; anterior cruciate ligament rupture; arthroscopic surgery; article; body mass; clinical article; clinical outcome; controlled study; crutch; donor site; female; human; interference screw; internal fixator; International Knee Documentation Committee scale; ipsilateral peroneus longus tendon graft; knee flexion; knee function; male; pain severity; peroneus longus muscle; postoperative period; preoperative evaluation; prospective study; range of motion; splint; sport injury; tendon graft; visual analog scale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S46HJRRT,journalArticle,2025,"Shevate, I.R.; Khajanchi, S.A.; Salunkhe, R.; Cheemala, V.R.",Delayed Primary Repair of Patella Tendon Tear with Autologous Soft-tissue Graft Augmentation: A Report of Two Cases,Journal of Clinical and Diagnostic Research,,0973-709X,10.7860/JCDR/2025/77872.21019,https://www.embase.com/search/results?subaction=viewrecord&id=L2038826573&from=export,"A patellar tendon rupture is an infrequent injury that results in the loss of active knee extension, leading to significant disability. Chronic patellar tendon ruptures are challenging to manage due to the proximal retraction of the patella, contracture, atrophy of the quadriceps muscle and scarring of the surrounding tissues. Delayed primary repair of patellar tendon tears with autologous soft-tissue graft augmentation is an effective surgical technique for restoring knee extensor function and structural integrity in cases where immediate repair is not feasible. This case report discusses two cases in which the patellar tendon tear was neglected, resulting in the loss of both extension and flexion of the knee, thus causing difficulties in daily living. The patients presented late to the orthopaedic Outpatient Department (OPD) with patellar tendon injuries, which were treated by delayed primary repair with soft-tissue autograft augmentation utilising semitendinosus grafts. This study highlights the fact that this approach provides strong tendon reinforcement, minimises the risk of re-rupture and promotes robust tendon healing by leveraging the biological benefits of autologous tissue. The outcomes of this study suggest good functional recovery, improved stability and satisfactory Range of Motion (ROM) in the knee.",2025,10/18/2025 11:41,10/18/2025 11:41,,RD04-RD08,,5,19,,J. Clin. Diagn. Res.,,,,,,,,English,,,Embase,,,,,,,http://dx.doi.org/10.7860/JCDR/2025/77872.21019,,active flexion; adult; anterior cruciate ligament; arthroscopy; article; autograft; autologous semitendinosus graft; autologous soft tissue graft augmentation; avulsion injury; biomechanics; case report; clinical article; continuous passive motion machine; contracture; contralateral semitendinosus graft; crater; daily life activity; debridement; delayed primary repair; exercise; external fixator; fibrosis; follow up; gymnastics; hamstring muscle; human; incision; ipsilateral peroneus longus tendon graft; joint stability; knee extension angle; knee joint; knee meniscus; knee meniscus rupture; knee pain; krakow suture; lachman test; larsons technique; lateral collateral ligament; lateral meniscus; male; McMurray test; medial collateral ligament; medial meniscus; medical device; musculoskeletal disease; musculoskeletal system parameters; nuclear magnetic resonance imaging; orthopedic fixation device; outcome assessment; passive flexion; patella; patella tendon tear; patellar ligament; patient-reported outcome; physical examination; physiotherapy; posterior cruciate ligament; primary patellar tendon repair; quadriceps femoris muscle; radiography; range of motion; rehabilitation care; rehabilitation equipment; scar formation; scar tissue; semitendinosus graft; semitendinous muscle; soft tissue; soft tissue dissection; spinal cord dorsal horn; surgical technique; suture anchor; swimming; tendon injury; tendon reconstruction; tendon rupture; tibia; tibial tubercle; tissue graft; titanium coated tibial screw; titanium screw; traffic accident; transplantation; visual analog scale; walker; weakness; wound; wound closure; young adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9ZQYGLKK,journalArticle,2025,"Chen, C.; Jing, Z.; Li, Z.; Hu, M.; Bei, C.; Xin, L.",Comparative efficacy of different lengths of anterior cruciate ligament stump during reconstruction with peroneus longus tendon,BMC surgery,,1471-2482,10.1186/s12893-025-02913-w,https://www.embase.com/search/results?subaction=viewrecord&id=L647206139&from=export,"BACKGROUND: Anterior cruciate ligament (ACL) injury affects individuals, and successful ACL helps patients return to an active lifestyle. This study compared the clinical effects of two treatment schemes of retention length ≥ 1/2 and < 1/2 of ACL stump in patients under reconstruction with peroneus longus tendon (PLT). METHODS: A total of 34 patients with ACL injury of knee joint treated by unilateral ACL reconstruction with PLT were recruited in this study. They were divided into N1 (retention length of ACL stump ≥ 1/2) and N2 (retention length of ACL stump < 1/2) groups (n = 17 in each group). The knee joint proprioceptive threshold of passive motor perception was used to evaluate recovery of proprioception. The international knee documentation committee (IKDC) score, Lysholm score, and Tegner activity score (TAS) were used to evaluate knee joint functions. Lachman test, anterior drawer test (ADT), and pivot shift test (PST) were used to evaluate the stability of knee joint. Single-legged hop test and return-to-sport ratio were used to evaluate the movement ability. RESULTS: In 6th month and 12th month after operation, the passive motor perception threshold in N1 group was better than than that in N2 group (p < 0.05). In 12th month after the operation, the return-to-sport ratio in N1 group was increased compared to the N2 group (p < 0.05). There were no significant differences in results of IKDC score, Lysholm score, TAS, Lachman test, ADT, or PST between the two groups in 6th month and 12th month after the operation (p > 0.05). In addition, no significant difference was found in the single-legged hop test between the two groups in the 12th month after operation (p > 0.05). CONCLUSION: During ACL reconstruction with PLT, treatment strategy of ACL stump retention length ≥ 1/2 is more effective than treatment strategy of length < 1/2 for patients with ACL injury of the knee joint.",2025,10/18/2025 11:41,10/18/2025 11:41,,175,,1,25,,BMC Surg,,,,,,,,English,,,Medline,,,,,,,http://dx.doi.org/10.1186/s12893-025-02913-w,,adolescent; adult; anterior cruciate ligament injury; anterior cruciate ligament reconstruction; comparative study; convalescence; female; human; male; procedures; surgery; tendon; transplantation; treatment outcome; young adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GIBALA7R,journalArticle,2025,"Velioğlu, K.; Öner, K.; Aslan, F.G.; Okutan, A.E.; Kerimoğlu, S.; Turhan, A.U.",Harvesting the Full Thickness Peroneus Longus Tendon Is Not Associated With Structural Foot Impairments: A 12- to 23-Year Follow-up Study,Orthopaedic Journal of Sports Medicine,,2325-9671,10.1177/23259671251320659,https://www.embase.com/search/results?subaction=viewrecord&id=L2034222014&from=export,"Background: The peroneus longus tendon (PLT) autograft is suggested as a promising alternative graft option for reconstructive procedures supported by a growing body of evidence indicating favorable results. However, concerns remain regarding long-term functional impairments of the foot and ankle after harvesting a full-thickness PLT. Purpose: To evaluate long-term donor site morbidity in patients who underwent anterior cruciate ligament reconstruction using a PLT autograft. Study Design: Case series; Level of evidence, 4. Methods: A retrospective review was performed to identify patients with harvested PLT autografts, and all eligible patients were invited to participate in a clinical examination at the hospital. To evaluate their range of motion, all included patients underwent a physical examination. Clinical outcomes were measured using the American Orthopaedic Foot and Ankle Society (AOFAS) score and the Activities of Daily Living and Sports subscales of the Foot and Ankle Ability Measure (FAAM-ADL and FAAM-S). To evaluate foot and ankle structural changes, the intermetatarsal angle (IMA), hallux valgus angle (HVA), arc height index (AHI), lateral talo-first metatarsal angle (LTFMA), calcaneal pitch angle (CPA), and metatarsal angle (MA) were measured in the PLT harvested side and the contralateral side. Results: A total of 26 patients who were available for the final follow-up were included in this study. The mean age of the patients at the final follow-up was 45.7 ± 9.5 years. The mean follow-up time was 19.5 ± 3.4 years. AOFAS scores were excellent in 92.3% of patients (n = 24) and good in 7.7% (n = 2). The mean FAAM-ADL score was 99.6 ± 1.86. The mean FAAM-S score was 98.1 ± 5.94. No statistically significant differences were observed between the PLT harvested side and the contralateral side for any of the measured parameters—including the IMA, HVA, AHI, LTFMA, CPA, and MA. Conclusion: This study demonstrated good to excellent long-term patient-reported outcomes and negligible radiographic changes after harvesting the full thickness PLT compared with the contralateral side. These long-term data strongly support PLT harvesting as an alternative graft choice and suggest that this method does not alter the natural history of foot and ankle structures.",2025,10/18/2025 11:41,10/18/2025 11:41,,,,4,13,,Orthop. J. Sports Med.,,,,,,,,English,,,Embase,,,,,,,http://dx.doi.org/10.1177/23259671251320659,,adult; American Orthopedic Foot and Ankle Society score; anterior cruciate ligament reconstruction; article; autograft; body mass; calcaneal pitch; clinical article; cohort analysis; controlled study; data analysis software; disease duration; female; follow up; Foot and Ankle Ability Measure; goniometer; hallux valgus angle; human; IBM SPSS Statistics software Version 24.0; kinematics; male; middle aged; outcome assessment; patient-reported outcome; peroneus longus muscle; physical examination; retrospective study; talo-first metatarsal angle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T8N9ILP4,journalArticle,2025,"da Silva, A.G.M.; Macedo, R.S.; Choi, G.G.; Giglio, P.N.; Gobbi, R.G.; Godoy-Santos, A.L.; Helito, C.P.",Inframalleolar harvest of the peroneus longus tendon graft: Surgical technique,Journal of ISAKOS,,2059-7762,10.1016/j.jisako.2025.100384,https://www.embase.com/search/results?subaction=viewrecord&id=L2037381240&from=export,"Peroneus longus tendon (PLT) graft has recently gained visibility in the literature as a promising option for knee ligament reconstructions. The most used harvesting technique is performed with a single incision posterior to the lateral malleolus, with large series reporting tendon lengths enough to prepare a double or triple anterior cruciate ligament (ACL) graft, resulting in mean diameters greater than 8.0 mm. However, as happens with the hamstrings, some patients may present PLT grafts with a 7-mm diameter, which is associated with higher failure rates and is the minimum acceptable diameter for ACL reconstructions. In turn, the 2-incision technique has longer graft lengths reported, enough to prepare 4-folded grafts, with mean diameters above 9.0 mm, ranging from 8.5 to 10 mm. Once the PLT graft diameter has a direct correlation with anthropometric measurements, as well as larger ACL graft diameters are associated with lower failure rates and revision surgeries, the inframalleolar harvesting seems to be a reasonable option, especially for short-stature patients with a greater risk of insufficient grafts. Additionally, patients who benefit from an extra-articular procedure can have a combined reconstruction of the ACL and anterolateral ligament using the PLT graft with the two-incision technique, with no need for another graft. Therefore, this article aims to describe the step-by-step technique for the inframalleolar PLT harvesting.",2025,10/18/2025 11:41,10/18/2025 11:41,,,,"(da Silva A.G.M., andre.giardino1@gmail.com; Choi G.G., gilgchoi@gmail.com; Giglio P.N., pedrongiglio@gmail.com; Gobbi R.G., gobbiortopedia@gmail.com; Helito C.P., camilo_helito@yahoo.com.br) Grupo de Joelho, Instituto de Ortopedia e Traumatologia, Hospital das Clínicas HCFMUSP, Faculdade de Medicina da Universidade de São Paulo, Rua Dr. Ovídio Pires de Campos, 333 - Cerqueira Cesar, SP, São Paulo, Brazil",11,,J. ISAKOS,,,,,,,,English,,,Embase,,,,,,,http://dx.doi.org/10.1016/j.jisako.2025.100384,,article; clinical outcome; graft harvesting; hamstring muscle; human; peroneus longus muscle; postoperative complication; surgical technique; tendon graft; treatment contraindication; treatment indication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9QXYD4WQ,journalArticle,2025,"Adi, M.M.; Mohamed, A.M.Y.; Abdulgadir, M.; Meda, M.R.; Mohamed, N.A.S.; AlKhyeli, J.","Management of a complex multiligament knee injury: Simultaneous reconstruction of ACL, PCL, and both meniscal roots",International Journal of Surgery Case Reports,,2210-2612,10.1016/j.ijscr.2025.111150,https://www.embase.com/search/results?subaction=viewrecord&id=L2037927764&from=export,"Introduction: Multiligament knee injuries (MLKIs) can lead to severe complications like early osteoarthritis and functional loss. Meniscal root tears further increase these risks. This study reports the first documented case of simultaneous anterior cruciate ligament (ACL), posterior cruciate ligament (PCL), and dual meniscal root injuries, emphasizing the unique surgical and rehabilitative challenges involved. Presentation of case: A 19-year-old male presented with persistent knee pain and instability seven months after a traumatic injury from a major fall. Examination revealed a range of motion of 0–120 degrees, no swelling or tenderness, but a positive recurvatum over 10 degrees, indicating significant instability. Lachman's, McMurray's, pivot shift, and both anterior and posterior drawer tests were positive. Discussion: The radiography of the right knee revealed no fractures. The MRI confirmed injuries to the ACL, PCL, and the posterior roots of both the lateral and medial menisci. The patient received surgical intervention. Grafts were obtained: the peroneus longus tendon autograft for posterior cruciate ligament reconstruction and a hamstring autograft for anterior cruciate ligament reconstruction. The ACL and PCL reconstructions were subsequently performed utilizing an all-inside technique, and both posterior roots of the lateral and medial menisci were repaired. Postoperative care included knee immobilization and a progressive rehabilitation program. Conclusion: Effective management of multiple ligament knee injuries necessitates a comprehensive approach, including precise identification and treatment of all torn ligaments, accurate graft placement, and robust fixation. Simultaneous reconstruction reduces hospital stays, anaesthesia exposure, and surgical risks while streamlining rehabilitation, enabling quicker patient recovery and improved outcomes.",2025,10/18/2025 11:41,10/18/2025 11:41,,,,"(Adi M.M.; Mohamed A.M.Y., Ahmedtom11@hotmail.com; Abdulgadir M.; Meda M.R.; Mohamed N.A.S.; AlKhyeli J.) Orthopedic Department, Burjeel Medical City, Abu Dhabi, United Arab Emirates",129,,Int. J. Surg. Case Rep.,,,,,,,,English,,,Embase,,,,,,,http://dx.doi.org/10.1016/j.ijscr.2025.111150,,adult; anterior cruciate ligament reconstruction; anterior cruciate ligament rupture; article; autograft; avulsion injury; case report; clinical article; diagnostic test; falling; Fiberwire; fluoroscopy system; general anesthesia; genu recurvatum; graft harvesting; hamstring muscle; human; immobilization; internal fixator; knee arthroscopy; knee immobilizer; knee injury; knee instability; knee meniscus rupture; knee pain; knee radiography; lateral meniscus; male; medial meniscus; meniscal surgery; musculoskeletal disease assessment; nonabsorbable suture; nuclear magnetic resonance imaging; operating table; partial weight bearing; peroneus longus muscle; physiotherapy; posterior cruciate ligament reconstruction; posterior cruciate ligament rupture; postoperative care; posttraumatic arthropathy; range of motion; rehabilitation care; running; skin incision; surgical debridement; suture; tendon graft; tenodesis; tourniquet; walking; young adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QI3RB74A,journalArticle,2025,"Xia, W.; Tan, Y.; Mei, B.; Zhou, Y.; Tan, J.; Pubu, Z.; Sang, B.; Jiang, T.",Application of Interpretable Machine Learning Models to Predict the Risk Factors of HBV-Related Liver Cirrhosis in CHB Patients Based on Routine Clinical Data: A Retrospective Cohort Study,Journal of Medical Virology,,1096-9071,10.1002/jmv.70302,https://www.embase.com/search/results?subaction=viewrecord&id=L2033728488&from=export,"Chronic hepatitis B (CHB) infection represents a significant global public health issue, often leading to hepatitis B virus (HBV)-related liver cirrhosis (HBV-LC) with poor prognoses. Early identification of HBV-LC risk is essential for timely intervention. This study develops and compares nine machine learning (ML) models to predict HBV-LC risk in CHB patients using routine clinical and laboratory data. A retrospective analysis was conducted involving 777 CHB patients, with 50.45% (392/777) progressing to HBV-LC. Admission data consisted of 52 clinical and laboratory variables, with missing values addressed using multiple imputation. Feature selection utilized Least Absolute Shrinkage and Selection Operator (LASSO) regression and the Boruta algorithm, identifying 24 key variables. The evaluated ML models included XGBoost, logistic regression (LR), LightGBM, random forest (RF), AdaBoost, Gaussian naive Bayes (GNB), multilayer perceptron (MLP), support vector machine (SVM), and k-nearest neighbors (KNN). The data set was partitioned into an 80% training set (n = 621) and a 20% independent testing set (n = 156). Cross-validation (CV) facilitated hyperparameter tuning and internal validation of the optimal model. Performance metrics included the area under the receiver operating characteristic curve (AUC), Brier score, accuracy, sensitivity, specificity, and F1 score. The RF model demonstrated superior performance, with AUCs of 0.992 (training) and 0.907 (validation), while the reconstructed model achieved AUCs of 0.944 (training) and 0.945 (validation), maintaining an AUC of 0.863 in the testing set. Calibration curves confirmed a strong alignment between observed and predicted probabilities. Decision curve analysis indicated that the RF model provided the highest net benefit across threshold probabilities. The SHAP algorithm identified RPR, PLT, HBV DNA, ALT, and TBA as critical predictors. This interpretable ML model enhances early HBV-LC prediction and supports clinical decision-making in resource-limited settings.",2025,10/18/2025 11:41,10/18/2025 11:41,,,,3,97,,J. Med. Virol.,,,,,,,,English,,,Embase,,,,,,,http://dx.doi.org/10.1002/jmv.70302,,ABI 7500 analyzer; ACL‐TOP700; activated partial thromboplastin time; adult; alanine aminotransferase; albumin; alkaline phosphatase; article; aspartate aminotransferase; AU5800; bilirubin; calibration; chronic hepatitis B; clinical chemistry analyzer; coagulation analyzer; cohort analysis; controlled study; cross validation; diagnostic test accuracy study; ELISA reader; enzyme linked immunosorbent assay; fatty liver; female; Fibrosis-4 Index; gamma glutamyltransferase; hematologic disease; hematology analyzer; hepatitis B surface antigen; Hepatitis B virus; human; international normalized ratio; k nearest neighbor; least absolute shrinkage and selection operator; leukocyte count; limit of detection; liver cirrhosis; liver fibrosis; lymphocyte count; machine learning; male; monocyte count; multilayer perceptron; neutrophil count; neutrophil lymphocyte ratio; PCR assay kit; platelet count; predictive value; reagin test; receiver operating characteristic; red blood cell distribution width; retrospective study; risk factor; Schistosoma japonicum; sensitivity and specificity; Shapley additive explanation; support vector machine; systemic inflammation response index; TaqMan PCR kit; training; Uranus AE 275; validation process; XN‐3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
